Date,Price,Pid,Property_name,Area,Address,Neighboorhood
1/2/2021,20000000,H2881,Bungalow for sale Mushin Mushin Lagos,Isolo Mushin,off Isolo road Mushin Mushin Lagos,Isolo
1/2/2021,150000000,H3365,6 bedroom Bungalow for sale Thomas estate Ajah Lagos,Ajah estate,Thomas Tera Haven Estate Thomas Estate Ajah Lagos,Ajah
1/2/2021,35000000,H3608,5 bedroom House for sale Dopemu Alimosho Lagos,Alimosho Dopemu,"Mortune Avenue, Valley Estate, by Conoil Petrol Station, along Abeokuta Express Road Dopemu Alimosho Lagos",Alimosho
1/2/2021,45000000,H5437,4 bedroom Duplex for sale Agungi Lekki Lagos,Lekki Agungi,Ologolo Agungi Lekki Lagos,Lekki
1/2/2021,160000000,H5433,4 bedroom Duplex for sale Ikoyi Lagos,Ikoyi sale,Osbourne 2 Ikoyi Lagos,Ikoyi
1/2/2021,45000000,H5431,4 bedroom Duplex for sale Agungi Lekki Lagos,Lekki Agungi,Augustina Orji Street Agungi Lekki Lagos,Lekki
1/2/2021,120000000,"1074,H5429",1074.0 square meter Land for sale Oregun Ikeja Lagos,Ikeja Oregun,Off oregun Oregun Ikeja Lagos,Ikeja
1/2/2021,8000000,H3086,Land for sale Isheri North Ojodu Lagos,Ojo North,Isheri North GRA Isheri North Ojodu Lagos,Ojo
1/2/2021,8000000,H3088,Land for sale Ikorodu Road Shomolu Lagos,Ikorodu Road,Ikorodu Road Ikorodu Road Shomolu Lagos,Ikorodu
1/2/2021,25000000,H3091,Land for sale Igbogbo Ikorodu Lagos,Ikorodu Igbogbo,Igbogbo Igbogbo Ikorodu Lagos,Ikorodu
1/2/2021,50000000,H5423,Flat / Apartment for sale Off St. Finbarrs Akoka Yaba Lagos,Yaba Akoka,Off St. Finbarrs Akoka Yaba Lagos,Yaba
1/2/2021,30000000,"14,650,H3152",Land for sale Old Ikoyi Ikoyi Lagos,Ikoyi Ikoyi,"S/W Old Ikoyi, moshalashi Street Old Ikoyi Ikoyi Lagos",Ikoyi
1/2/2021,5000000,H3093,Land for sale Ikorodu Ikorodu Lagos,Ikorodu Ikorodu,Sagamu road Ikorodu Ikorodu Lagos,Ikorodu
1/2/2021,750000000,"14,H3092",Land for sale Satellite Town Amuwo Odofin Lagos,Amuwo-Odofin Amuwo,CBN quarters Satellite Town Amuwo-Odofin Lagos,Amuwo-Odofin
1/2/2021,120000000,H5422,3 bedroom Flat / Apartment for sale Ikoyi Lagos,Ikoyi sale,Adeyemi Lawson Ikoyi Lagos,Ikoyi
1/2/2021,80000000,H3637,Commercial Property for sale Ijede Ikorodu Lagos,Ikorodu Ijede,ijeede road Ijede Ikorodu Lagos,Ikorodu
1/2/2021,15000000,E7144,6 bedroom Bungalow for sale Ipaja Ipaja Lagos,Ipaja Ipaja,"Mercyland Estate, Ipaja, Lagos Ipaja Ipaja Lagos",Ipaja
1/2/2021,14000000,H2729,2 bedroom Flat / Apartment for sale Federal Site and Service Egbeda Alimosho Lagos,Alimosho Egbeda,Graceland Estate Federal Site and Service Egbeda Alimosho Lagos,Alimosho
1/2/2021,40000000,H5417,6 bedroom Bungalow for sale Saabo Berger Ojodu Lagos,Ojo Berger,Off Adebowale Street Saabo Berger Ojodu Lagos,Ojo
1/2/2021,22000000,H5415,Land for sale Ago palace Okota Lagos,Okota palace,Century Ago Palace Okota Lagos,Okota
1/2/2021,330000000,H5414,8 bedroom Flat / Apartment for sale Omole phase 1 Ogba Lagos,Ogba phase,omole phase 1 estate Omole Phase 1 Ogba Lagos,Ogba
1/2/2021,11000000,H5413,Land for sale Ago palace Okota Lagos,Okota palace,Reverend Bock street Ago Palace Okota Lagos,Okota
1/2/2021,16000000,H5412,Land for sale Ago palace Okota Lagos,Okota palace,Virgil Dike street Ago Palace Okota Lagos,Okota
1/2/2021,16000000,H5411,Land for sale Ago palace Okota Lagos,Okota palace,Okiki Street Ago Palace Okota Lagos,Okota
1/2/2021,14000000,H5410,Land for sale Ago palace Okota Lagos,Okota palace,Samuele ekunola Ago Palace Okota Lagos,Okota
1/2/2021,15000000,H5409,Land for sale Community road Okota Lagos,Okota road,Community road Community Road Okota Lagos,Okota
1/2/2021,67000000,H5408,4 bedroom Duplex for sale Magodo Kosofe/Ikosi Lagos,Kosofe Kosofe,Phase I Magodo Kosofe Ikosi Lagos,Kosofe
1/2/2021,125000000,H5405,5 bedroom Duplex for sale Berger Ojodu Lagos,Ojo Berger,Omole Estate phase 1 Berger Ojodu Lagos,Ojo
1/2/2021,60000000,H5403,5 bedroom Duplex for sale Ikota Lekki Lagos,Lekki Ikota,Oral Estate Ikota Lekki Lagos,Lekki
1/2/2021,30000000,H5400,3 bedroom Flat / Apartment for sale Ikorodu Ikorodu Lagos,Ikorodu Ikorodu,His glory estate Ikorodu Ikorodu Lagos,Ikorodu
1/2/2021,35000000,H5394,4 bedroom Flat / Apartment for sale Awoyaya Ajah Lagos,Ajah Awoyaya, global street off container road bus stop Awoyaya Ajah Lagos,Ajah
1/2/2021,350000,H5387,Land for sale Oke Afo Mowo Badagry Badagry Lagos,Badagry Badagry,Okoron Nubu Oke Afo Mowo Badagry Badagry Lagos,Badagry
1/2/2021,80000000,H5378,Flat / Apartment for sale Baruwa Ipaja Lagos,Ipaja Baruwa,"Off Adele close, Off Candos road Baruwa Baruwa Ipaja Lagos",Ipaja
1/2/2021,40000000,H5368,5 bedroom Duplex for sale Sangotedo Lagos,Sangotedo sale,Farmville Estate Sangotedo Lagos,Sangotedo
1/2/2021,400000,H4500,600.0 square meter Land for sale Eleko Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Akodo Eleko Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
1/2/2021,1800000,H4720,600.0 square meter Land for sale Eleko Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Akodo Eleko Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
1/2/2021,120000000,H5004,5 bedroom Duplex for sale Omole phase 1 Ogba Lagos,Ogba phase,Longe Estate Omole Phase 1 Ogba Lagos,Ogba
1/2/2021,70000000,H5008,5 bedroom Duplex for sale Wempco road Ogba Lagos,Ogba road,Adeniji Estate Wempco Road Ogba Lagos,Ogba
1/2/2021,60000000,H5355,4 bedroom Duplex for sale by Salvation Opebi Ikeja Lagos,Ikeja Opebi,Church street by Salvation Opebi Ikeja Lagos,Ikeja
1/2/2021,15300000,F7073,600.0 square meter Land for sale Okun-Ajah Abraham adesanya estate Ajah Lagos,Lekki estate,Off Lekki Scheme 2 Okun-Ajah Abraham Adesanya Estate Ajah Lagos,Lekki
1/2/2021,320000000,H5338,4 bedroom Duplex for sale Allen Avenue Ikeja Lagos,Ikeja Avenue,Nikky Africana Allen Avenue Ikeja Lagos,Ikeja
1/2/2021,55000000,H5329,3 bedroom Duplex for sale Akoka Yaba Lagos,Yaba Akoka,Akoka Akoka Yaba Lagos,Yaba
1/2/2021,27000000,H5318,3 bedroom Flat / Apartment for sale Adewoyin Street Area Ejigbo Ejigbo Lagos,Ejigbo Ejigbo," Bella Street, off Adewoyin By Orilowo Estate, Ejigbo Adewoyin Street Area Ejigbo Ejigbo Lagos",Ejigbo
1/2/2021,30000000,H5314,4 bedroom Duplex for sale Ilamose Estate Area Ejigbo Ejigbo Lagos,Ejigbo Ejigbo,"Yusuf Off Binta School, EJIGBO Lagos Ilamose Estate Area Ejigbo Ejigbo Lagos",Ejigbo
1/2/2021,75000000,H5309,5 bedroom Duplex for sale Lekki County Homes Ikota Lekki Lagos,Lekki Ikota,"Lekki County Homes, Mega Chicken Lagos Lekki County Homes Ikota Lekki Lagos",Lekki
1/2/2021,48000000,F8519,4 bedroom Duplex for sale chevron Lekki Lagos,Lekki chevron,Orchid road Chevron Lekki Lagos,Lekki
1/2/2021,25000000,H5307,Land for sale Obafemi Awolowo Way Ikeja Lagos,Ikeja Way, Obafemi Awolowo way Ikeja Obafemi Awolowo Way Ikeja Lagos,Ikeja
1/2/2021,25000000,H5304,2 bedroom Flat / Apartment for sale Ikota Estate Ikota Lekki Lagos,Lekki Ikota,Ikota estate Ikota Estate Ikota Lekki Lagos,Lekki
1/2/2021,55000000,H2705,4 bedroom Duplex for sale Agungi Agungi Lekki Lagos,Lekki Agungi,Fatai kafo Agungi Agungi Lekki Lagos,Lekki
1/2/2021,55000000,H5078,4 bedroom Duplex for sale Osapa Osapa london Lekki Lagos,Lekki london,Association Osapa Osapa London Lekki Lagos,Lekki
1/2/2021,1800000,"N0,11232,H5294",600.0 square meter Land for sale Free Trade Zone Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Aiyeteju Town Free Trade Zone Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
1/2/2021,4000000,H5288,600.0 square meter Land for sale Orimedu Akodo Ise Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Ibeju Orimedu Akodo Ise Ibeju-Lekki Lagos,Ibeju-Lekki
1/2/2021,40000000,H5271,5 bedroom Duplex for sale Ijede Ikorodu Lagos,Ikorodu Ijede,Ginti Ijede Ikorodu Lagos,Ikorodu
1/2/2021,30000000,G9349,5 bedroom Duplex for sale Isheri North Ojodu Lagos,Ojo North,Isheri North Isheri North Ojodu Lagos,Ojo
1/2/2021,20000000,H5267,House for sale St Finbarrs Road Akoka Yaba Lagos,Yaba Akoka,Back of Chemist bus stop St Finbarrs Road Akoka Yaba Lagos,Yaba
1/2/2021,17000000,"10,H5266",10 bedroom Bungalow for sale Apata Onipanu Shomolu Lagos,Shomolu Onipanu,Shomolu Apata Onipanu Shomolu Lagos,Shomolu
1/2/2021,85000000,H2327,3 bedroom Flat / Apartment for sale Off Ligali Ayorinde Ligali Ayorinde Victoria Island Lagos,VI Victoria,Vi Extension Off Ligali Ayorinde Ligali Ayorinde VI Lagos,VI
1/2/2021,40000000,G9715,3 bedroom Duplex for sale Lekki Palm City Estate VGC Ajah Lagos,Lekki VGC,Lekki Palm City Estate Lekki Palm City Estate Vgc Ajah Lagos,Lekki
1/2/2021,1350000,G9003,5 bedroom House for sale Accra Banana Island Ikoyi Lagos,Ikoyi Island,TRASACCO VALLEY ESTATES Accra Banana Island Ikoyi Lagos,Ikoyi
1/2/2021,65000000,G8878,3 bedroom Duplex for sale Nicon Town Ikate Lekki Lagos,Lekki Ikate,Nicon Town Nicon Town Ikate Lekki Lagos,Lekki
1/2/2021,5500000,G9458,720.0 square meter Land for sale Sangotedo Ajah Lagos,Sangotedo Sangotedo,Back of Local Government Secretariat Sangotedo Ajah Lagos,Sangotedo
1/2/2021,1500000,"4000,G8973",5 bedroom House for sale Accra Banana Island Ikoyi Lagos,Ikoyi Island,TRASACCO VALLEY ESTATES Accra Banana Island Ikoyi Lagos,Ikoyi
1/2/2021,70000000,G8887,4 bedroom Duplex for sale Elegushi Ikate Lekki Lagos,Lekki Ikate,Beside House on Rock Church. Elegushi Ikate Lekki Lagos,Lekki
1/2/2021,75000000,G8796,3 bedroom Flat / Apartment for sale Oniru Estate Victoria Island Extension Victoria Island Lagos,VI Victoria,Oniru Estate Oniru Estate VI Extension VI Lagos,VI
1/2/2021,85000000,G6623,5 bedroom Duplex for sale Chevron chevron Lekki Lagos,Lekki chevron, Chevron Alternative Route Chevron Chevron Lekki Lagos,Lekki
1/2/2021,60000000,"24,G6544",4 bedroom Duplex for sale Orchid Road chevron Lekki Lagos,Lekki chevron,Orchid Road Orchid Road Chevron Lekki Lagos,Lekki
1/2/2021,90000000,G8851,4 bedroom Duplex for sale Niccon Town Ikate Lekki Lagos,Lekki Ikate,Beside SPAR Shopping Mall Niccon Town Ikate Lekki Lagos,Lekki
1/2/2021,280000,G6303,"3 bedroom Duplex for sale Accra , Behind West Hill Mall Lekki Phase 1 Lekki Lagos",Lekki Phase,"Fortune City, Accra , Behind West Hill Mall Lekki Phase 1 Lekki Lagos",Lekki
1/2/2021,23000000,E6287,900.0 square meter Land for sale Mayfair Gardens Lekki- Peninsula Awoyaya Ajah Lagos,Lekki Awoyaya,Close 27 Mayfair Gardens Lekki- Peninsula Awoyaya Ajah Lagos,Lekki
1/2/2021,36000000,G3669,3 bedroom Duplex for sale Orchid Hotel Road Chevron chevron Lekki Lagos,Lekki chevron,Victoria Crest Orchid Hotel Road Chevron Chevron Lekki Lagos,Lekki
1/2/2021,13000000,E9235,445.0 square meter Land for sale Lekki Phase 2 Lekki Phase 2 Lekki Lagos,Lekki Phase,Opposite Abraham Adesanya Lekki Phase 2 Lekki Phase 2 Lekki Lagos,Lekki
1/2/2021,18360000,E6272,408.0 square meter Land for sale Lekki County Homes Ikota Lekki Lagos,Lekki Ikota,Lekki County Homes Lekki County Homes Ikota Lekki Lagos,Lekki
1/2/2021,20000000,"800,F5991",800.0 square meter Land for sale Around Ajah Roundabout VGC Ajah Lagos,Lekki VGC,Lekki Palm City Estate. Around Ajah Roundabout Vgc Ajah Lagos,Lekki
1/2/2021,16000000,E6246,1000.0 square meter Land for sale Ajah VGC Ajah Lagos,Lekki VGC,Lekki Palm City Estate. Ajah Vgc Ajah Lagos,Lekki
1/2/2021,25000000,E8876,3 bedroom Flat / Apartment for sale Lekki Free Trade Zone Lakowe Ajah Lagos,Lekki Lakowe,Kajola Lekki Free Trade Zone Lakowe Ajah Lagos,Lekki
1/2/2021,50000000,"660,F7406",660.0 square meter Land for sale Lekki Peninsula Off Lekki-Epe Expressway Ajah Lagos,Lekki Expressway,Royal Gardens Estate. Lekki Peninsula Off Lekki Epe Expressway Ajah Lagos,Lekki
1/2/2021,100000000,E9233,1400.0 square meter Land for sale Tipper Garage chevron Lekki Lagos,Lekki chevron,By 2nd Toll-gate Tipper Garage Chevron Lekki Lagos,Lekki
1/2/2021,50000000,H5263,6 bedroom Duplex for sale Badore Badore Ajah Lagos,Ajah Badore,Badore Badore Badore Ajah Lagos,Ajah
1/2/2021,25000000,H5262,4 bedroom Duplex for sale Lekki Gardens Lekki Gardens estate Ajah Lagos,Lekki estate,Lekki Gardens Lekki Gardens Lekki Gardens Estate Ajah Lagos,Lekki
1/2/2021,65000000,H5261,7 bedroom Duplex for sale Royal view Estate Ikota Lekki Lagos,Lekki Ikota,Road 5 Royal view Estate Ikota Lekki Lagos,Lekki
1/2/2021,15000000,H5257,400.0 square meter Bungalow for sale Off ljesha Ijesha Surulere Lagos,Surulere Ijesha,Off ljesha Off ljesha Ijesha Surulere Lagos,Surulere
1/2/2021,40000000,H5256,Flat / Apartment for sale Gerard road Ikoyi Lagos,Ikoyi road,Glover Road Gerard Road Ikoyi Lagos,Ikoyi
1/2/2021,500000000,H5255,1000.0 square meter Commercial Property for sale Ademola Adetokunbo Victoria Island Lagos,VI Victoria,Savage Street Ademola Adetokunbo VI Lagos,VI
1/2/2021,30000000,H5252,4 bedroom House for sale Isheri North Ojodu Lagos,Ojo North,Harmony Estate Isheri North Ojodu Lagos,Ojo
1/2/2021,90000000,H5241,4 bedroom Duplex for sale Opebi Ikeja Lagos,Ikeja Opebi,Opebi Opebi Ikeja Lagos,Ikeja
1/2/2021,10000000,"370,55,75,H5233",370.0 square meter Land for sale Mafoluku Mafoluku Oshodi Lagos,Oshodi Mafoluku,Eyinogun street Mafoluku Mafoluku Oshodi Lagos,Oshodi
1/2/2021,55000000,H5232,Land for sale festac Festac Amuwo Odofin Lagos,Amuwo-Odofin Amuwo,7th Avenue festac Festac Amuwo-Odofin Lagos,Amuwo-Odofin
1/2/2021,250000000,H5230,10 bedroom Duplex for sale festac Festac Amuwo Odofin Lagos,Amuwo-Odofin Amuwo,festac festac Festac Amuwo-Odofin Lagos,Amuwo-Odofin
1/2/2021,32000000,H5220,7 bedroom House for sale Ajara Aganmathen Badagry Badagry Lagos,Badagry Badagry,Seda Close Ajara Aganmathen Badagry Badagry Lagos,Badagry
1/2/2021,250000000,"900,H5214",4 bedroom Duplex for sale Along Adeniyi Jones Ikeja Lagos,Ikeja Jones,Avenue Along Adeniyi Jones Ikeja Lagos,Ikeja
1/2/2021,550000,H5211,600.0 square meter Land for sale Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,"2 Minute From La Campaign Tropicana Resort, Ibeju-Lekki, Lagos Ibeju-Lekki Lagos",Ibeju-Lekki
1/2/2021,2500000000,H5206,10 bedroom Commercial Property for sale Chevy View Estate chevron Lekki Lagos,Lekki chevron,Awosika Street Chevy View Estate Chevron Lekki Lagos,Lekki
1/2/2021,60000000,H5201,House for sale Ladipo Shogunle Oshodi Lagos,Oshodi Shogunle,African church Str Ladipo Shogunle Oshodi Lagos,Oshodi
1/2/2021,50000000,H5198,House for sale Off akinbaye street Osolo way Isolo Lagos,Isolo way,Ebere Off akinbaye street Osolo Way Isolo Lagos,Isolo
1/2/2021,6000000,H2741,2 bedroom Flat / Apartment for sale Ikorodu Ikorodu Lagos,Ikorodu Ikorodu,"Ifeoluwa street, igbosoro Ikorodu Ikorodu Lagos",Ikorodu
1/2/2021,120000000,H5196,5 bedroom Duplex for sale Lekki County Homes Ikota Lekki Lagos,Lekki Ikota,Megamound Estate Lekki County Homes Ikota Lekki Lagos,Lekki
1/2/2021,40000000,F7364,554.25 square meter Land for sale Ifako-gbagada Gbagada Lagos,Gbagada gbagada,Olabisi Osho Street Ifako Gbagada Gbagada Lagos,Gbagada
1/2/2021,3150000,H5189,600.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,"Close proximity to the lekki Free Trade Zone, Ibeju-Lekki Free Trade Zone Ibeju-Lekki Lagos",Ibeju-Lekki
1/2/2021,4500000,H5188,600.0 square meter Land for sale Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Awoyaya By Mayfair Gardens Ibeju-Lekki Ibeju-Lekki Lagos,Ibeju-Lekki
1/2/2021,4800000,H5187,600.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,VI Ibeju,"OTULU VILLAGE, LEKKI FREE TRADE ZONE, IBEJU-LEKKI Free Trade Zone Ibeju-Lekki Lagos",VI
1/2/2021,8500000,H5186,600.0 square meter Land for sale Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Ibeju-Lekki Ibeju-Lekki Lagos,Ibeju-Lekki
1/2/2021,4800000,H5185,600.0 square meter Land for sale Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,"ELUJU, IBEJU-LEKKI Ibeju-Lekki Lagos",Ibeju-Lekki
1/2/2021,1500000,H5184,600.0 square meter Land for sale Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Ibeju-Lekki Elerangbe Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki
1/2/2021,5000000,G4856,600.0 square meter Land for sale oshoroko Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,7mins drive from lekki free trade zone oshoroko Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
1/2/2021,23000000,H4758,3 bedroom House for sale Abraham adesanya estate Ajah Lagos,Ajah estate,Abraham Adesanya Estate Ajah Lagos Abraham Adesanya Estate Ajah Lagos,Ajah
1/2/2021,140000000,H5179,5 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Lekki Phase," Admiralty ROAD, Lekki Phase1, Lagos. Lekki Phase 1 Lekki Lagos",Lekki
1/2/2021,300000000,H5175,5 bedroom Duplex for sale Ligali Ayorinde Victoria Island Lagos,VI Victoria,etim iyang crescent Ligali Ayorinde VI Lagos,VI
1/2/2021,2000000000,H5174,3 bedroom Flat / Apartment for sale Victoria Island Extension Victoria Island Lagos,VI Victoria,Victoria extension VI Extension VI Lagos,VI
1/2/2021,250000000,H5166,5 bedroom Duplex for sale Chevron Drive chevron Lekki Lagos,Lekki chevron,Carlton Gate Estate Chevron Drive Chevron Lekki Lagos,Lekki
1/2/2021,7000000,H5165,648.0 square meter Land for sale Okun-Ajah Off Lekki-Epe Expressway Ajah Lagos,Ajah Expressway,Adeyemi Agoro Street Okun-Ajah Off Lekki Epe Expressway Ajah Lagos,Ajah
1/2/2021,7000000,F5984,2 bedroom Flat / Apartment for sale Baruwa Baruwa Ipaja Lagos,Ipaja Baruwa,Iya mushin street Baruwa Baruwa Ipaja Lagos,Ipaja
1/2/2021,8000000,F7906,4 bedroom Flat / Apartment for sale Command road Ipaja Ipaja Lagos,Ipaja Ipaja,"Ola Estate, command road Command road Ipaja Ipaja Lagos",Ipaja
1/2/2021,70000000,F5988,9 bedroom Duplex for sale Obadore Egbeda Alimosho Lagos,Alimosho Egbeda,Kehinde Adebayo street Obadore Egbeda Alimosho Lagos,Alimosho
1/2/2021,15000000,F8006,8 bedroom Flat / Apartment for sale Ayobo Ayobo Ipaja Lagos,Ipaja Ayobo,Royal hotel street Ayobo Ayobo Ipaja Lagos,Ipaja
1/2/2021,40000000,H1016,36.36 square meter Land for sale Lasu express way Isheri Egbe/Idimu Lagos,Idimu Egbe,Express way Lasu express way Isheri Egbe Idimu Lagos,Idimu
1/2/2021,15000000,H2157,10 bedroom Flat / Apartment for sale Baruwa Baruwa Ipaja Lagos,Ipaja Baruwa,Unique estate Baruwa Baruwa Ipaja Lagos,Ipaja
1/2/2021,35000000,H5153,5 bedroom Duplex for sale Unity Estate Egbeda Alimosho Lagos,Alimosho Egbeda,New generation street Unity Estate Egbeda Alimosho Lagos,Alimosho
1/2/2021,5500000,H5152,3 bedroom Flat / Apartment for sale Abesan estate Ipaja Ipaja Lagos,Ipaja Ipaja,2nd avenue Abesan estate Ipaja Ipaja Lagos,Ipaja
1/2/2021,85000000,F3980,5 bedroom Duplex for sale Ado Road Ado Ajah Lagos,Ajah Ado,Ado Road Ado Road Ado Ajah Lagos,Ajah
1/2/2021,43000000,F7417,4 bedroom Duplex for sale Ikota Villa Estate Ikota Lekki Lagos,Lekki Ikota,Westend Ikota Villa Estate Ikota Lekki Lagos,Lekki
1/2/2021,70000000,F5997,3 bedroom Flat / Apartment for sale Oniru Victoria Island Extension Victoria Island Lagos,VI Victoria,Oniru Estate Oniru VI Extension VI Lagos,VI
1/2/2021,1500000,G8869,5 bedroom House for sale Accra Banana Island Ikoyi Lagos,Ikoyi Island, Trasacco Valley Estates Accra Banana Island Ikoyi Lagos,Ikoyi
1/2/2021,400000,G9358,3 bedroom Flat / Apartment for sale Accra Victoria Island Lagos,VI Victoria,"Osu Badu Crescent, Behind Turkish Airline Airport West Accra Accra VI Lagos",VI
1/2/2021,27000000,E9234,920.0 square meter Land for sale Lekki Phase 2 Lekki Phase 2 Lekki Lagos,Lekki Phase,Opposite Abraham Adesanya Lekki Phase 2 Lekki Phase 2 Lekki Lagos,Lekki
1/2/2021,16000000,"830,E9304",830.0 square meter Land for sale Abijo GRA Abijo Ajah Lagos,Ajah Abijo,Abijo GRA Abijo GRA Abijo Ajah Lagos,Ajah
1/2/2021,85000000,G1079,5 bedroom Duplex for sale Lekki County Estate Ikota Lekki Lagos,Lekki Ikota,Megamound Lekki County Estate Ikota Lekki Lagos,Lekki
1/2/2021,70000000,E8909,5 bedroom Duplex for sale Lekki County Estate (Magamound Estate Ikota Lekki Lagos,Lekki Ikota,MegaMound Estate Lekki County Estate (Magamound Estate Ikota Lekki Lagos,Lekki
1/2/2021,79000000,F3950,5 bedroom Duplex for sale Ikate Elegushi Ikate Lekki Lagos,Lekki Ikate,Sulaimon Galadima Street. Ikate Elegushi Ikate Lekki Lagos,Lekki
1/2/2021,25000000,H5148,Land for sale Ogundele Shogunle Oshodi Lagos,Oshodi Shogunle,Edun street Ogundele Shogunle Oshodi Lagos,Oshodi
1/2/2021,1500000,H5144,600.0 square meter Land for sale Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Eleko Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki
1/2/2021,3500000,H5143,600.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Free trade zone Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
1/2/2021,1200000,G9508,2400.0 square foot Land for sale Iki Sagamu not far from Odonguyan and Ogijo Ikorodu Ikorodu Lagos,Ikorodu Ikorodu,Iki Sagamu not far from Odonguyan and Ogijo Ikorodu Ikorodu Lagos,Ikorodu
1/2/2021,8500000,H5139,600.0 square meter Land for sale Monastery road Sangotedo Lagos,Sangotedo road,Monastery road Monastery Road Sangotedo Lagos,Sangotedo
1/2/2021,5000000,H5136,600.0 square meter Land for sale Eleko Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Eluju Eleko Ibeju-Lekki Lagos,Ibeju-Lekki
1/2/2021,5000000,H5134,600.0 square meter Land for sale Eleko Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Eluju Eleko Ibeju-Lekki Lagos,Ibeju-Lekki
1/2/2021,5000000,H5131,Land for sale LaCampaigne Tropicana Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Awoyawa Lacampaigne Tropicana Ibeju-Lekki Lagos,Ibeju-Lekki
1/2/2021,155000000,H5130,2 bedroom House for sale Off Obafemi Awolowo Way Ikeja Lagos,Ikeja Way,Off Obafemi Awolowo Way Ikeja Lagos,Ikeja
1/2/2021,90000000,H5119,4 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Lekki Phase,Lekki Phase one Right Hand side Lekki Phase 1 Lekki Lagos,Lekki
1/2/2021,40000000,F8583,3 bedroom Flat / Apartment for sale Elegushi Ikate Lekki Lagos,Lekki Ikate,Grace Court Elegushi Ikate Lekki Lagos,Lekki
1/2/2021,65000000,F6472,5 bedroom Duplex for sale Oral Estate Ikota Lekki Lagos,Lekki Ikota,Around Second Toll-Gate. Oral Estate Ikota Lekki Lagos,Lekki
1/2/2021,48000000,E6280,4 bedroom Duplex for sale Ikota Villa Estate Ikota Lekki Lagos,Lekki Ikota,Road 6 Ikota Villa Estate Ikota Lekki Lagos,Lekki
1/2/2021,48000000,E6285,4 bedroom Duplex for sale Agungi Agungi Lekki Lagos,Lekki Agungi,Agungi Agungi Agungi Lekki Lagos,Lekki
1/2/2021,160000000,H5117,4 bedroom Duplex for sale Osborne Foreshore Estate Ikoyi Lagos,Ikoyi Estate,Osborne phase 2 Osborne Foreshore Estate Ikoyi Lagos,Ikoyi
